,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active,Status,Converted_y_N,Prediction Probability
8162,4.548604832312209,0.45139516768779164,0.45139516768779164,2.545694131360918,10.0,4.0,1.0,0.0,0.0,3.0,1,0.9971870604781996
7760,5.0,2.0,0.9424189309675755,2.5361893045648527,6.0,2.0,1.0,0.0,1.0,1.0,1,0.9866957829458318
8574,4.0,1.0,1.0,2.5291639663519385,1.0,2.0,1.0,1.0,1.0,0.0,1,0.7901313073142145
7396,3.0,0.0,0.0,2.6785249022171604,10.0,4.0,1.0,0.529575908726184,0.0,2.470424091273816,1,0.9744739405695825
2285,5.0,0.0,1.0,2.3587758197041415,6.0,0.0,2.0,0.0,1.0,1.0,0,0.09043771073496353
4646,4.0,2.0,1.0,2.4183424053220275,0.0,2.0,2.0,0.0,0.0,3.0,0,0.017723714917497496
3410,4.0,1.0,1.0,2.3250797444737543,3.0,2.0,1.0,0.0,1.0,1.0,0,0.11839745165003816
8184,5.0,0.0,0.06066060739446444,2.2521724366914695,4.0,0.06066060739446444,1.0,0.0,1.0,1.0,1,0.8738358962842517
1360,3.0,1.0,0.0,2.503869564022474,6.0,4.0,1.0,0.0,1.0,1.0,0,0.44748208271178247
251,3.0,1.0,1.0,2.6146887965165875,6.0,2.0,1.0,0.0,0.0,3.0,1,0.9173803634881051
1268,4.0,2.0,0.0,2.5815725377636167,1.0,2.0,2.0,1.0,1.0,0.0,0,0.10455578174378384
4260,5.0,2.0,0.0,2.444897673102868,8.0,2.0,1.0,1.0,1.0,0.0,0,0.14261830325675653
9688,5.7411540975252535,0.2588459024747466,0.0,2.475654129644291,0.2588459024747466,0.0,1.0,0.0,1.0,1.0,1,0.9592306164299835
6545,5.0,1.0,0.0,2.572762252517431,10.0,2.0,1.0,0.0,1.0,1.0,1,0.8239654420553427
6996,5.0,2.0,0.0,2.225445051482812,5.0,0.0,1.0,1.0,1.0,0.0,0,0.08276833536782786
9092,3.991009258429621,1.0,1.0,2.3904558790265433,10.0,2.991009258429621,2.0,0.0,1.0,1.0,1,0.6011494090149986
1734,5.0,1.0,0.0,2.524977524647276,6.0,2.0,1.0,0.0,0.0,3.0,0,0.6289118890747707
10405,3.0,0.0,0.0,2.6174851306430256,10.0,4.0,1.0,0.49460491224325276,0.0,2.5053950877567472,1,0.9872692428101566
4317,5.0,0.0,1.0,2.503869564022474,4.0,0.0,2.0,1.0,1.0,0.0,0,0.1487219816309459
2397,4.0,0.0,1.0,2.514581307060663,2.0,0.0,2.0,1.0,1.0,0.0,0,0.14240375052353343
8254,4.0,1.0,0.17021171749888664,2.5619390126056527,6.170211717498887,2.0,2.0,0.0,1.0,1.0,1,0.9166654947667734
15,4.0,1.0,1.0,2.665739288314852,7.0,3.0,2.0,1.0,0.0,2.0,1,0.46584692152695834
8175,3.0,1.0,0.0,2.623065158666067,10.0,2.0,1.0,0.0,1.0,1.0,1,0.9819071309504158
918,3.0,1.0,0.0,2.4574871831877636,6.0,4.0,2.0,0.0,1.0,1.0,0,0.06988554634437771
6313,3.0,0.0,0.0,2.685392895784163,2.0,0.0,1.0,1.0,0.0,2.0,0,0.3903895743277333
834,4.0,2.0,0.0,2.288176324422878,5.0,0.0,1.0,1.0,0.0,2.0,0,0.1083052562365373
445,6.0,2.0,0.0,2.514581307060663,4.0,2.0,2.0,0.0,1.0,1.0,0,0.13850129211358977
838,3.0,0.0,0.0,2.5448880909648666,5.0,0.0,1.0,0.0,0.0,3.0,0,0.7160107359209918
9732,2.0,0.0,1.0,2.4793004819249616,8.0,0.0,2.5359644498896365,0.5359644498896364,1.0,0.46403555011036357,1,0.9620346239761729
10258,2.8977327187666804,1.1022672812333196,0.0,2.4633260440106435,1.0,2.0,2.0,0.0,1.0,1.0,1,0.638329464174489
10996,5.517327206786076,0.0,0.482672793213924,2.515057318593642,1.0,2.0,1.0,0.0,1.0,1.0,1,0.9386953810570908
2804,2.0,1.0,0.0,2.444897673102868,8.0,2.0,2.0,1.0,1.0,0.0,0,0.009195609520392996
2022,5.0,0.0,1.0,2.4183424053220275,3.0,2.0,1.0,0.0,1.0,1.0,0,0.2380897144346512
3013,5.0,0.0,0.0,2.6519433518751416,3.0,0.0,2.0,1.0,1.0,0.0,1,0.7557257446150145
486,5.0,0.0,1.0,2.4574871831877636,0.0,2.0,2.0,0.0,1.0,1.0,0,0.09914352995460689
7671,4.0,0.0,0.6036660077920579,2.516237219528493,6.603666007792058,0.0,1.0,0.0,0.0,3.0,1,0.9875920230918859
6307,3.0,2.0,1.0,2.288176324422878,10.0,4.0,2.0,1.0,1.0,0.0,0,0.09295828697903571
3303,5.0,1.0,1.0,2.3587758197041415,10.0,2.0,2.0,1.0,1.0,0.0,0,0.0012658227848101266
465,5.0,1.0,0.0,2.389737358340596,1.0,1.0,1.0,1.0,1.0,0.0,0,0.10381643542281546
8613,3.396834531095488,1.0,0.0,2.5474363801396422,5.0,0.0,3.0,0.0,1.0,1.0,1,0.9830980815949172
3355,3.0,0.0,0.0,2.288176324422878,4.0,0.0,2.0,1.0,1.0,0.0,0,0.019644847582301048
7053,5.0,2.0,0.2611271551323133,2.6291388913487213,0.0,2.0,1.7388728448676867,0.0,0.0,3.0,1,0.9955809222423148
10244,3.7318057914410816,0.2681942085589184,0.2681942085589184,2.554726647140479,4.0,4.0,1.0,1.0,0.0,2.0,1,0.9858700020092424
6496,3.0,1.0,0.0,2.481426676229533,6.0,0.0,2.0,1.0,1.0,0.0,0,0.08740340853406779
7631,5.0,0.0,0.09315026217274813,2.410400390333077,3.0,0.0,1.906849737827252,0.9068497378272519,0.0,2.093150262172748,1,0.9503513516796327
4544,4.0,1.0,0.0,2.469655202750048,10.0,0.0,1.0,0.0,1.0,1.0,0,0.10914219471357849
4021,3.0,1.0,0.0,2.307063035651694,5.0,2.0,2.0,0.0,1.0,1.0,0,0.008836328931265638
3450,5.0,0.0,1.0,2.481426676229533,4.0,3.0,1.0,1.0,1.0,0.0,0,0.14965931038141628
10718,3.0,1.0,0.0,2.588371864641978,5.0,2.0,1.0,0.0,1.0,1.0,1,0.9483640439150491
11138,4.0,0.40462431177425306,1.0,2.586398900143309,8.404624311774253,2.0,1.0,0.0,0.0,3.0,1,0.9836439524647387
4484,4.0,1.0,1.0,2.5350746984524526,8.0,3.0,1.0,0.0,1.0,1.0,1,0.7528145286667097
6640,3.0,2.0,1.0,2.288176324422878,4.0,2.0,2.0,1.0,1.0,0.0,0,0.015963304193944552
9600,2.6502721321484657,2.0,0.0,2.4374745725745237,1.349727867851534,0.0,1.0,1.0,1.0,0.0,1,0.62103111911761
2582,5.0,1.0,1.0,2.374572871755165,0.0,2.0,2.0,0.0,1.0,1.0,0,0.01560063916066777
6945,5.0,0.0,1.0,2.4574871831877636,0.0,2.0,2.0,0.0,1.0,1.0,0,0.09914352995460689
4864,3.0,1.0,1.0,2.374572871755165,5.0,2.0,2.0,1.0,1.0,0.0,0,0.0023206751054852324
9391,4.0,2.0,0.0,2.5935786044122047,8.212403910272641,2.0,1.0,1.0,1.0,0.0,1,0.6665073868829976
643,3.0,1.0,0.0,2.469655202750048,6.0,2.0,1.0,0.0,1.0,1.0,0,0.31279381136650203
2716,4.0,1.0,0.0,2.389737358340596,0.0,2.0,2.0,0.0,0.0,3.0,0,0.01824284910266805
3493,4.0,1.0,1.0,2.6146887965165875,8.0,2.0,1.0,0.0,0.0,3.0,1,0.8914599895343123
8307,4.0,0.0,0.3312352491828435,2.580197418535707,10.0,2.0,1.0,1.0,1.0,0.0,1,0.9536668882536344
6988,3.0,2.0,1.0,2.685392895784163,10.0,2.0,1.0,1.0,0.0,2.0,0,0.1787703769235688
1985,4.0,2.0,1.0,2.4318593876580854,6.0,2.0,2.0,0.0,1.0,1.0,0,0.011342630646428114
10932,5.620380895973614,0.3796191040263852,0.0,2.5128505907246104,4.0,2.0,1.0,0.0,1.0,1.0,1,0.9527751794412256
3540,5.0,1.0,0.0,2.8054006950406336,2.0,2.0,2.0,1.0,1.0,0.0,0,0.07179565161027007
2271,5.0,2.0,1.0,2.288176324422878,1.0,2.0,1.0,1.0,1.0,0.0,0,0.09044039370708845
2183,3.0,2.0,1.0,2.6519433518751416,9.0,2.0,2.0,1.0,1.0,0.0,0,0.1719662627719021
6789,3.0,2.0,0.0,2.225445051482812,2.0,2.0,1.0,1.0,1.0,0.0,0,0.2828348815234159
6954,4.0,1.0,0.0,2.5350746984524526,5.0,4.0,2.0,1.0,1.0,0.0,0,0.33465866074396655
3658,3.0,1.0,1.0,2.288176324422878,7.0,2.0,2.0,1.0,1.0,0.0,0,0.005569960051531161
6907,4.0,0.0,1.0,2.444897673102868,5.0,2.0,2.0,0.0,1.0,1.0,0,0.05920902631135024
5159,4.0,1.0,0.0,2.307063035651694,4.0,2.0,1.0,0.0,0.0,3.0,0,0.25067523518727625
10590,4.784961514029633,0.7849615140296333,1.0,2.287620474121414,3.784961514029633,4.0,1.0,0.0,0.0,3.0,1,0.8490442528899735
10685,4.0,1.0,0.0,2.390111056267315,8.991128206955512,2.991128206955512,1.0,0.0,1.0,1.0,1,0.7556010958284444
5325,5.0,2.0,0.0,2.3250797444737543,3.0,2.0,2.0,0.0,1.0,1.0,0,0.04007698891193015
858,4.0,2.0,1.0,2.481426676229533,5.0,2.0,2.0,0.0,1.0,1.0,0,0.01878796672554857
8944,3.9420318560576293,0.0,1.0,2.3992843929767482,9.05796814394237,0.0,2.0579681439423707,1.0,1.0,0.0,1,0.715567233829079
7411,4.192753303222843,1.0,0.1927533032228428,2.392547020197252,1.0,2.0,2.0,0.0,1.0,1.0,1,0.864158342832854
6560,5.0,1.0,0.0,2.7270409433711076,4.0,0.0,1.0,1.0,1.0,0.0,0,0.11325221106396398
7867,3.2511950944127164,2.0,0.0,2.459711122810115,8.0,2.0,1.0,0.0,1.0,1.0,1,0.7983183809720593
9611,4.0,1.0,1.0,2.5977205264249035,8.36841713259372,2.631582867406279,1.0,0.0,0.0,3.0,1,0.904717969900495
8502,5.0,2.0,0.0,2.518101178968696,4.100968236681035,2.8990317633189653,1.0,1.0,1.0,0.0,1,0.48505133543612794
9497,3.0,1.0,0.5804265353955088,2.5726863503327078,5.5804265353955085,0.0,1.0,0.0,0.0,3.0,1,0.9290898509532166
9424,4.0,0.0,0.0,2.62907725648876,6.0,0.0,1.0,0.0,1.0,1.0,1,0.9964838255977497
4531,5.0,2.0,1.0,2.4318593876580854,4.0,2.0,2.0,0.0,1.0,1.0,0,0.01635021097046414
7433,5.0,1.0,0.0,2.55767875930162,10.0,0.0,2.315655103379413,0.0,0.6843448966205871,1.6313102067588259,1,0.9768679766639461
4445,4.0,2.0,0.0,2.5815725377636167,9.0,2.0,2.0,1.0,1.0,0.0,0,0.22697571130454097
4881,4.0,1.0,1.0,2.374572871755165,2.0,4.0,1.0,1.0,1.0,0.0,0,0.03557922387036311
4456,3.0,0.0,0.0,2.554431860990937,8.0,0.0,1.0,0.0,0.0,3.0,1,0.8625784983382371
4167,4.0,0.0,0.0,2.288176324422878,1.0,0.0,2.0,0.0,1.0,1.0,0,0.09186572814717776
3228,5.0,2.0,1.0,2.469655202750048,2.0,4.0,1.0,0.0,1.0,1.0,0,0.14098754426927582
9764,3.0,0.0,1.0,2.5140975691449294,3.0,0.9548404107521068,1.0,0.0,1.0,1.0,1,0.9420596055425285
6574,5.0,2.0,1.0,2.6448209702670016,6.0,2.0,2.0,1.0,1.0,0.0,0,0.1197525533820944
6387,4.0,1.0,0.0,2.524977524647276,1.0,2.0,1.0,1.0,1.0,0.0,1,0.7435730931664589
4613,3.0,1.0,1.0,2.469655202750048,1.0,2.0,1.0,1.0,0.0,2.0,0,0.10741785721539412
9947,4.0,2.0,0.376163232078943,2.579036388852645,9.0,2.0,2.0,1.0,1.0,0.0,1,0.7797937072648541
3289,2.0,0.0,1.0,2.492824463854442,2.0,0.0,2.0,0.0,1.0,1.0,0,0.25037530868993824
4758,5.0,0.0,0.0,2.524977524647276,5.0,2.0,2.0,0.0,0.0,3.0,0,0.18012134249642575
2794,3.0,1.0,1.0,2.444897673102868,10.0,3.0,1.0,1.0,0.0,2.0,0,0.15508484315242083
10344,5.0,0.0,0.8205391443409703,2.5585786052776656,4.0,4.0,1.1794608556590296,1.0,1.0,0.0,1,0.9891360638029524
6663,3.0,1.0,0.0,2.524977524647276,4.0,2.0,2.0,0.0,0.0,3.0,0,0.08496151481601502
2415,5.0,0.0,1.0,2.307063035651694,10.0,1.0,2.0,0.0,1.0,1.0,0,0.07114112585954885
9156,6.0,0.0,0.3143527375016587,2.689412255341797,6.685647262498342,3.685647262498341,1.0,0.6856472624983413,0.0,2.314352737501659,1,0.9864633504990913
4937,4.0,1.0,1.0,2.307063035651694,0.0,4.0,1.0,0.0,1.0,1.0,0,0.06577740119325139
659,4.0,1.0,0.0,2.342296594692339,3.0,2.0,1.0,0.0,0.0,3.0,0,0.2598306752184558
10700,5.0,0.45313701413114416,0.5468629858688558,2.615334984444481,6.0,2.0,1.0,1.0,1.0,0.0,1,0.9849898167936143
744,4.0,2.0,0.0,2.342296594692339,5.0,2.0,2.0,0.0,1.0,1.0,1,0.2796305686492069
5880,4.0,1.0,1.0,2.65891420651245,8.0,2.0,2.0,1.0,0.0,2.0,1,0.37773065039078874
10042,4.0,0.9128175257800842,0.08718247421991576,2.514581307060663,6.0,4.0,1.0,0.0,1.0,1.0,1,0.9852726387536515
965,3.0,2.0,0.0,2.5448880909648666,8.0,0.0,1.0,1.0,0.0,2.0,0,0.1758958084312259
2558,5.0,1.0,1.0,2.342296594692339,8.0,3.0,1.0,0.0,1.0,1.0,0,0.03732490104418622
7278,4.0,2.0,1.0,2.6053253737837174,5.360994376188305,2.0,1.0,0.0,1.0,1.0,1,0.9572409169288209
2967,3.0,1.0,0.0,2.3587758197041415,5.0,1.0,1.0,1.0,1.0,0.0,1,0.41576314748072807
5568,4.0,1.0,0.0,2.524977524647276,10.0,0.0,2.0,0.0,0.0,3.0,0,0.17682533283102633
255,4.0,1.0,1.0,2.404313823748339,10.0,2.0,1.0,0.0,1.0,1.0,1,0.3446463032489014
8509,1.7375050817853646,1.0,1.0,2.4024029226503227,10.0,2.737505081785365,1.0,0.0,1.0,1.0,1,0.8362914027706128
8133,4.0,2.0,0.2308705641406129,2.7010911370078174,6.0,1.7691294358593872,1.0,1.0,1.0,0.0,1,0.8073774928060797
4413,4.0,1.0,1.0,2.6375409724130505,8.0,2.0,2.0,1.0,1.0,0.0,0,0.0428125015755321
240,5.0,1.0,0.0,2.503869564022474,9.0,2.0,1.0,0.0,1.0,1.0,1,0.4901720457621917
2057,5.0,2.0,1.0,2.469655202750048,8.0,2.0,2.0,1.0,1.0,0.0,0,0.024508164851612356
3434,5.0,2.0,1.0,2.5637191659191334,2.0,2.0,2.0,0.0,1.0,1.0,0,0.16613332335693898
8628,4.0,0.6018550906586329,1.0,2.5164109934339955,6.601855090658633,0.0,1.0,0.0,1.0,1.0,1,0.9848487251884986
3062,3.0,1.0,0.0,2.444897673102868,8.0,2.0,2.0,1.0,0.0,2.0,0,0.022436262241588102
3760,3.0,1.0,0.0,2.5448880909648666,9.0,2.0,1.0,0.0,1.0,1.0,0,0.5952266688648318
2736,3.0,2.0,0.0,2.4183424053220275,3.0,1.0,1.0,0.0,0.0,3.0,0,0.3317159639868522
6283,5.0,0.0,1.0,2.6916865147824085,3.0,0.0,3.0,0.0,0.0,3.0,1,0.9699186868941345
1983,6.0,2.0,1.0,2.469655202750048,5.0,2.0,1.0,0.0,1.0,1.0,0,0.14274316282903693
1779,4.0,2.0,0.0,2.514581307060663,10.0,1.0,2.0,0.0,0.0,3.0,0,0.23657033127680144
6964,3.0,2.0,1.0,2.6448209702670016,5.0,2.0,1.0,0.0,0.0,3.0,1,0.9734695673278285
9933,4.941352138700687,0.9413521387006862,0.0,2.5112328588027593,1.9413521387006862,0.0,3.9413521387006862,1.0,1.0,0.0,1,0.9814606011180844
3643,4.0,2.0,0.0,2.342296594692339,8.0,2.0,1.0,1.0,1.0,0.0,0,0.08302286020033009
1746,5.0,1.0,0.0,2.2683401851981295,3.0,3.0,1.0,1.0,1.0,0.0,0,0.16576276984240298
3349,4.0,0.0,1.0,2.374572871755165,6.0,4.0,2.0,1.0,1.0,0.0,0,0.08809061705845347
5838,3.0,1.0,1.0,2.6375409724130505,5.0,1.0,1.0,1.0,1.0,0.0,0,0.3248708482094559
6816,3.0,1.0,1.0,2.481426676229533,0.0,2.0,1.0,0.0,1.0,1.0,0,0.1747466507401061
960,4.0,1.0,0.0,2.389737358340596,5.0,2.0,2.0,0.0,1.0,1.0,0,0.04895909088016312
11120,4.0,1.0,1.0,2.35932109173903,5.69955909324474,1.3004409067552598,1.0,0.0,0.0,3.0,1,0.564214440421479
8021,4.0,1.0,0.0,2.5214157020267725,3.3894486955401177,2.0,1.0,1.0,1.0,0.0,1,0.8439245281754687
1937,4.0,0.0,0.0,2.590160680985161,0.0,0.0,2.0,1.0,1.0,0.0,1,0.6305301008825066
4048,4.0,1.0,0.0,2.2683401851981295,5.0,4.0,2.0,1.0,1.0,0.0,0,0.09787988934293361
379,5.0,2.0,1.0,2.389737358340596,6.0,2.0,2.0,1.0,1.0,0.0,0,0.009136187182536504
5888,2.0,0.0,1.0,2.554431860990937,4.0,2.0,2.0,0.0,0.0,3.0,0,0.21084643873243028
3533,5.0,0.0,0.0,2.514581307060663,0.0,1.0,2.0,0.0,1.0,1.0,1,0.3889208447853177
8239,5.0,1.2895243696680865,0.2895243696680866,2.3957030933691863,6.0,0.0,1.0,0.0,0.0,3.0,1,0.9167552591306325
1509,3.0,2.0,0.0,2.4183424053220275,9.0,2.0,2.0,0.0,1.0,1.0,0,0.021010510958388844
1311,4.0,1.0,0.0,2.4183424053220275,5.0,2.0,2.0,1.0,0.0,2.0,0,0.00849451233386453
3560,5.0,1.0,1.0,2.342296594692339,8.0,2.0,2.0,0.0,1.0,1.0,0,0.002943540285312437
3640,4.0,0.0,1.0,2.342296594692339,8.0,0.0,1.0,1.0,1.0,0.0,0,0.045205707844340914
3363,4.0,1.0,0.0,2.514581307060663,6.0,2.0,2.0,1.0,0.0,2.0,0,0.14573803245521244
2188,4.0,2.0,1.0,2.4318593876580854,0.0,2.0,2.0,0.0,1.0,1.0,0,0.06572027287765815
7428,3.6151489288690195,1.0,0.0,2.4200821236375156,1.0,2.0,1.6151489288690193,1.0,0.0,2.0,1,0.9079801416660177
10148,4.0,0.0,1.0,2.5120397807683803,0.0,0.5251032613795569,1.0,0.0,1.0,1.0,1,0.9517117320831511
3463,3.0,1.0,0.0,2.4318593876580854,4.0,2.0,2.0,1.0,1.0,0.0,0,0.0012764599510690353
5423,2.0,0.0,0.0,2.481426676229533,8.0,2.0,2.0,0.0,1.0,1.0,0,0.2168593124010102
10336,3.0,0.0,0.0,2.5949823722911853,4.0,4.0,1.0,0.0,1.0,1.0,1,0.9757215993871519
334,5.0,1.0,1.0,2.672424040037831,4.0,2.0,1.0,0.0,1.0,1.0,1,0.97857814983855
7044,5.0,1.0,0.12212957012804015,2.568159487740298,6.87787042987196,4.0,1.87787042987196,1.0,0.0,2.0,1,0.9400834278859225
1320,5.0,1.0,1.0,2.374572871755165,2.0,2.0,2.0,1.0,1.0,0.0,0,0.0018213590207261092
115,5.0,1.0,0.0,2.503869564022474,9.0,2.0,2.0,1.0,1.0,0.0,0,0.0530460053245268
4403,5.0,2.0,0.0,2.672424040037831,2.0,3.0,1.0,0.0,1.0,1.0,1,0.9452312734423681
8288,3.0,1.0,1.0,2.5937645109118224,8.0,2.0,1.0,1.0,0.0,2.0,1,0.9155062795777806
10520,6.0,2.0,0.0,2.544471183361582,9.30374198811816,2.0,1.0,0.6962580118818403,0.0,2.30374198811816,1,0.8818077012393759
10216,3.0,0.0,1.0,2.638258955225551,0.0,0.0,1.0,0.0,1.0,1.0,1,0.9920225416595483
8073,4.0,0.8509783336439191,0.0,2.440944504902392,8.0,2.0,1.0,0.0,1.0,1.0,1,0.9780929947441488
1523,4.0,1.0,1.0,2.503869564022474,8.0,2.0,2.0,0.0,1.0,1.0,0,0.011080374015868
2556,5.0,1.0,1.0,2.2683401851981295,8.0,2.0,2.0,0.0,1.0,1.0,0,0.0015326383718044178
7732,2.5195655796709238,1.0,0.0,2.548703458227644,10.0,2.0,1.0,0.0,1.0,1.0,1,0.8804762365812352
10593,4.0,0.0,0.0,2.3017440020210986,8.0,4.0,1.0,1.0,1.0,0.0,1,0.5429451077643949
616,5.0,2.0,0.0,2.3587758197041415,0.0,2.0,2.0,1.0,1.0,0.0,0,0.016401772032576988
892,5.0,1.0,1.0,2.6300969078575585,0.0,0.0,1.0,1.0,1.0,0.0,0,0.31214914044645226
6569,3.0,2.0,0.0,2.665739288314852,3.0,1.0,1.0,1.0,1.0,0.0,0,0.3291764111917685
4409,3.0,2.0,1.0,2.469655202750048,3.0,2.0,2.0,0.0,1.0,1.0,0,0.03522371430849112
3339,5.0,0.0,0.0,2.554431860990937,6.0,3.0,2.0,0.0,1.0,1.0,0,0.2067018772181996
5398,4.0,0.0,1.0,2.5815725377636167,6.0,2.0,1.0,1.0,1.0,0.0,1,0.5708158159566195
3683,3.0,1.0,1.0,2.6067097709889424,2.0,2.0,3.0,0.0,1.0,1.0,1,0.9684998721391127
9828,4.0,0.29415030751858773,0.0,2.5052523833541795,4.294150307518588,2.0,3.0,0.0,1.0,1.0,1,0.9832780791641549
10724,2.0,1.0,0.5637794651112978,2.4777074204666314,4.436220534888702,2.0,2.0,0.0,1.0,1.0,1,0.9089513618878847
7677,2.215003190926737,1.0,1.0,2.5100784573209127,8.0,2.0,1.0,1.0,0.0,2.0,1,0.7950400446285647
3734,4.0,1.0,0.0,2.503869564022474,10.0,2.0,2.0,0.0,1.0,1.0,0,0.07381691570590147
7246,4.0,2.0,0.0,2.5744869432483344,8.521222129972188,2.0,1.0,1.0,1.0,0.0,1,0.6857962447943424
9272,3.0,0.1284951104701998,0.1284951104701998,2.6023975549460805,6.0,2.0,3.0,0.0,1.0,1.0,1,0.9971518987341773
8277,4.0,1.0,1.0,2.4738851645954627,9.350583368869179,2.0,1.0,1.0,1.0,0.0,1,0.5285341411994232
2887,4.0,0.0,0.0,2.444897673102868,5.0,3.0,1.0,0.0,1.0,1.0,0,0.27919820823308233
848,3.0,1.0,1.0,2.5637191659191334,0.0,2.0,2.0,0.0,1.0,1.0,0,0.12755070279269828
10881,2.5053138257240617,0.0,1.0,2.514581307060663,6.505313825724062,0.0,1.0,0.0,0.0,3.0,1,0.9861026936371313
2820,4.0,1.0,0.0,2.4183424053220275,5.0,2.0,1.0,0.0,1.0,1.0,1,0.5558658802160681
3628,3.0,2.0,0.0,2.374572871755165,5.0,4.0,2.0,0.0,0.0,3.0,0,0.2163781671631831
9412,6.0,1.0,0.0,2.4602663886068865,5.379230653339069,3.620769346660931,1.6207693466609312,0.0,1.0,1.0,1,0.9269403349673364
10114,4.59554222671635,1.0,1.0,2.5381130427076446,9.0,2.0,1.0,0.0,1.0,1.0,1,0.8388846846786652
326,4.0,2.0,0.0,2.758814305510017,2.0,2.0,2.0,1.0,1.0,0.0,0,0.05934905191606606
991,3.0,2.0,1.0,2.4183424053220275,6.0,2.0,2.0,1.0,1.0,0.0,0,0.015386650662153268
10997,3.0,0.9773464659447497,0.02265353405525028,2.6224819363729917,4.0,4.0,1.0,0.0,1.0,1.0,1,0.9976731198808637
6743,6.0,0.0,1.0,2.5350746984524526,2.0,2.0,1.0,1.0,1.0,0.0,0,0.2560680596614334
5918,5.0,1.0,1.0,2.6789736147665053,4.0,2.0,2.0,1.0,0.0,2.0,0,0.04844601600930713
1764,4.0,1.0,1.0,2.4183424053220275,0.0,4.0,1.0,0.0,1.0,1.0,0,0.08751368336718297
5977,4.0,1.0,0.0,2.481426676229533,4.0,4.0,1.0,0.0,1.0,1.0,0,0.1848248655423774
7117,5.645818006501803,1.0,0.0,2.575438619833882,3.645818006501803,2.0,1.0,0.0,0.0,3.0,1,0.9190837715960672
8424,5.545619028471933,1.0,1.0,2.5510497814435857,9.0,2.0,1.0,0.0,1.0,1.0,1,0.8453129690640468
1640,4.0,2.0,0.0,2.469655202750048,8.0,2.0,2.0,1.0,1.0,0.0,0,0.11145495575409944
6622,4.0,1.0,1.0,2.225445051482812,0.0,2.0,2.0,0.0,1.0,1.0,0,0.012162657261267992
5575,5.0,1.0,0.0,2.3587758197041415,3.0,2.0,3.0,0.0,1.0,1.0,1,0.8978959637126249
1482,4.0,1.0,0.0,2.469655202750048,0.0,2.0,2.0,1.0,1.0,0.0,0,0.052392731162276954
9698,3.0,1.0,1.0,2.5723605519054122,5.0,2.0,1.0,0.0,1.0,1.0,1,0.9232608076021289
7071,3.0,0.0,0.0,2.667269473037978,4.0,0.4173199577895308,3.0,1.0,0.0,2.0,1,0.9633034072116352
2529,5.0,1.0,1.0,2.444897673102868,1.0,2.0,3.0,1.0,1.0,0.0,0,0.3936133885339316
6397,3.0,1.0,1.0,2.4574871831877636,4.0,2.0,2.0,0.0,1.0,1.0,0,0.01558204453774074
4497,3.0,1.0,0.0,2.389737358340596,2.0,0.0,1.0,0.0,1.0,1.0,0,0.10232282230969376
4491,4.0,0.0,0.0,2.5448880909648666,1.0,0.0,1.0,0.0,0.0,3.0,1,0.9087988164498434
7847,4.0,0.0,0.0,2.469655202750048,5.0,0.0,1.2637608684889226,0.0,1.0,1.0,1,0.9898534833661414
9361,3.0,1.0,1.0,2.655495749284019,5.813626672504894,2.0,3.0,0.0,1.0,1.0,1,0.9925704412546517
3017,3.0,1.0,0.0,2.6375409724130505,5.0,0.0,1.0,1.0,0.0,2.0,1,0.6839944105906504
4654,3.0,1.0,0.0,2.492824463854442,1.0,0.0,1.0,1.0,1.0,0.0,0,0.21947366535449764
7058,5.0,0.06268189264523538,0.0,2.6723160855603045,0.06268189264523538,2.0,1.9373181073547645,1.0,1.0,0.0,1,0.9364325981786892
296,5.0,1.0,1.0,2.389737358340596,0.0,0.0,1.0,1.0,1.0,0.0,0,0.05319897626203227
8001,5.981832601611871,0.0,0.0,2.5546005871595194,5.981832601611871,0.0,1.0,0.0,0.0,3.0,1,0.9304312073760425
5178,2.0,0.0,1.0,2.554431860990937,0.0,3.0,2.0,0.0,0.0,3.0,0,0.21650021842883463
5953,3.0,2.0,0.0,2.389737358340596,9.0,2.0,2.0,1.0,1.0,0.0,0,0.06470454159421105
9636,3.1152800209555633,2.0,0.0,2.693009594285314,5.0,2.0,1.0,0.0,1.0,1.0,1,0.9276160522484053
10818,4.0,0.0,0.0,2.471789773863097,5.0,0.06238816197833397,1.937611838021666,0.0,1.0,1.0,1,0.9921263480459309
8704,4.752272631720345,0.0,0.2477273682796548,2.490000919921913,2.0,0.0,1.0,0.0,1.0,1.0,1,0.9783375720829182
2717,4.0,2.0,0.0,2.374572871755165,4.0,2.0,2.0,1.0,0.0,2.0,0,0.03006960449621224
5857,4.0,0.0,0.0,2.469655202750048,5.0,0.0,1.0,0.0,1.0,1.0,1,0.872317409618767
354,4.0,1.0,0.0,2.2474642325978444,0.0,4.0,1.0,1.0,1.0,0.0,0,0.23375335428745914
9765,3.0,0.0,0.0,2.4581343667633675,6.0,1.9254624626261791,1.0,0.0,1.0,1.0,1,0.7492433543909032
10021,2.0,0.0,0.0,2.381363076921208,1.0,2.0,1.6391723562480707,0.0,0.0,3.0,1,0.8490588670037664
947,4.0,1.0,1.0,2.404313823748339,3.0,2.0,2.0,1.0,1.0,0.0,0,0.0012586306098964326
3200,2.0,0.0,1.0,2.5637191659191334,5.0,4.0,2.0,1.0,1.0,0.0,0,0.14817967192941847
